greg rusedski has criticised the governing
selfish and try to find a
and try to find a way
try to find a way out
i was like really much i
was like really much i was
like really much i was much
really much i was much happier
much i was much happier than
i was much happier than in
was much happier than in thisisanumber
much happier than in thisisanumber thats
happier than in thisisanumber thats for
than in thisisanumber thats for sure
in thisisanumber thats for sure because
thisisanumber thats for sure because i
thats for sure because i get
newlycrowned australian open champion marat safin
australian open champion marat safin has
open champion marat safin has ruled
champion marat safin has ruled out
marat safin has ruled out any
safin has ruled out any chance
has ruled out any chance of
ruled out any chance of winning
out any chance of winning wimbledon
any chance of winning wimbledon in
after losing in round one last
losing in round one last year
in round one last year safin
round one last year safin said
one last year safin said he
last year safin said he had
year safin said he had given
safin said he had given up
said he had given up on
he had given up on wimbledon
had given up on wimbledon and
given up on wimbledon and winning
up on wimbledon and winning his
on wimbledon and winning his second
wimbledon and winning his second grand
and winning his second grand slam
winning his second grand slam title
his second grand slam title has
second grand slam title has not
grand slam title has not changed
i feel like i cant waste
feel like i cant waste my
like i cant waste my time
i cant waste my time my
cant waste my time my energy
waste my time my energy on
my time my energy on that
time my energy on that surface
some people they cannot play on
people they cannot play on a
me i cant play on grass
i cant play on grass however
cant play on grass however safin
play on grass however safin is
on grass however safin is hopeful
grass however safin is hopeful that
however safin is hopeful that winning
safin is hopeful that winning the
is hopeful that winning the australian
hopeful that winning the australian open
that winning the australian open will
winning the australian open will give
the australian open will give him
australian open will give him the
open will give him the belief
will give him the belief he
give him the belief he needs
him the belief he needs to
the belief he needs to win
belief he needs to win more
he needs to win more grand
but with this one i worked
with this one i worked really
this one i worked really hard
one i worked really hard for
i worked really hard for it
basically i would love to win
i would love to win a
i think i have a chance
think i have a chance if
i have a chance if i
have a chance if i continue
if coach peter lundgren will stick
coach peter lundgren will stick around
peter lundgren will stick around with
lundgren will stick around with me
will stick around with me and
stick around with me and wants
around with me and wants to
with me and wants to work
me and wants to work with
and wants to work with me
wants to work with me for
to work with me for a
work with me for a bit
with me for a bit longer
me for a bit longer i
for a bit longer i think
a bit longer i think i
bit longer i think i can
longer i think i can make
i think i can make it
think i can make it the
i can make it the thisisanumber
can make it the thisisanumber shocked
make it the thisisanumber shocked pete
it the thisisanumber shocked pete sampras
the thisisanumber shocked pete sampras in
thisisanumber shocked pete sampras in the
shocked pete sampras in the thisisanumber
pete sampras in the thisisanumber us
sampras in the thisisanumber us open
in the thisisanumber us open final
the thisisanumber us open final to
thisisanumber us open final to win
us open final to win his
open final to win his first
final to win his first major
to win his first major title
win his first major title but
his first major title but then
first major title but then lost
major title but then lost in
title but then lost in two
but then lost in two australian
safin admitted he had begun to
admitted he had begun to doubt
he had begun to doubt whether
had begun to doubt whether he
begun to doubt whether he would
to doubt whether he would win
doubt whether he would win another
i didnt expect that to win
didnt expect that to win the
expect that to win the thisisanumber
that to win the thisisanumber us
to win the thisisanumber us open
win the thisisanumber us open it
the thisisanumber us open it was
thisisanumber us open it was against
us open it was against sampras
open it was against sampras i
it was against sampras i wasnt
was against sampras i wasnt the
against sampras i wasnt the favourite
sampras i wasnt the favourite so
i wasnt the favourite so i
wasnt the favourite so i had
the favourite so i had no
favourite so i had no pressure
so i had no pressure whatsoever
after the first final that i
the first final that i didnt
first final that i didnt win
final that i didnt win against
that i didnt win against thomas
i didnt win against thomas johansson
didnt win against thomas johansson in
win against thomas johansson in thisisanumber
against thomas johansson in thisisanumber i
thomas johansson in thisisanumber i couldnt
johansson in thisisanumber i couldnt see
in thisisanumber i couldnt see myself
thisisanumber i couldnt see myself winning
i couldnt see myself winning the
couldnt see myself winning the grand
i was once in the semifinals
was once in the semifinals of
once in the semifinals of the
in the semifinals of the french
the semifinals of the french open
semifinals of the french open but
of the french open but i
the french open but i didnt
french open but i didnt believe
open but i didnt believe i
but i didnt believe i can
you need to believe in yourself
need to believe in yourself and
to believe in yourself and i
believe in yourself and i didntand
in yourself and i didntand after
yourself and i didntand after losing
and i didntand after losing the
i didntand after losing the first
didntand after losing the first set
after losing the first set thisisanumber
losing the first set thisisanumber to
the first set thisisanumber to lleyton
first set thisisanumber to lleyton hewitt
set thisisanumber to lleyton hewitt in
thisisanumber to lleyton hewitt in sundays
to lleyton hewitt in sundays final
lleyton hewitt in sundays final safin
hewitt in sundays final safin said
in sundays final safin said he
sundays final safin said he began
final safin said he began to
safin said he began to doubt
at least you have to have
least you have to have the
you have to have the opportunity
have to have the opportunity to
to have the opportunity to win
have the opportunity to win it
the opportunity to win it at
opportunity to win it at least
to win it at least have
win it at least have a
it at least have a chance
its like you go there and
like you go there and you
you go there and you lose
go there and you lose first
there and you lose first set
and you lose first set thisisanumber
you lose first set thisisanumber then
lose first set thisisanumber then you
first set thisisanumber then you start
set thisisanumber then you start to
thisisanumber then you start to think
then you start to think this
you start to think this is
start to think this is not
the way im playing is ridiculous
way im playing is ridiculous but
im playing is ridiculous but then
playing is ridiculous but then you
is ridiculous but then you start
ridiculous but then you start to
but then you start to really
then you start to really be
you start to really be a
start to really be a little
to really be a little bit
really be a little bit more
be a little bit more selfish
a little bit more selfish and
little bit more selfish and try
bit more selfish and try to
more selfish and try to find
selfish and try to find a
and try to find a way
try to find a way out
i was like really much i
was like really much i was
like really much i was much
really much i was much happier
much i was much happier than
i was much happier than in
was much happier than in thisisanumber
much happier than in thisisanumber thats
happier than in thisisanumber thats for
than in thisisanumber thats for sure
in thisisanumber thats for sure because
thisisanumber thats for sure because i
thats for sure because i get
result nadal thisisanumber thisisanumber thisisanumber thisisanumber
nadal thisisanumber thisisanumber thisisanumber thisisanumber thisisanumber
thisisanumber thisisanumber thisisanumber thisisanumber thisisanumber thisisanumber
thisisanumber thisisanumber thisisanumber thisisanumber thisisanumber roddickspains
thisisanumber thisisanumber thisisanumber thisisanumber roddickspains rafael
thisisanumber thisisanumber thisisanumber roddickspains rafael nadal
thisisanumber thisisanumber roddickspains rafael nadal beats
thisisanumber roddickspains rafael nadal beats andy
roddickspains rafael nadal beats andy roddick
rafael nadal beats andy roddick of
nadal beats andy roddick of the
beats andy roddick of the usa
andy roddick of the usa in
roddick of the usa in the
of the usa in the second
the usa in the second singles
usa in the second singles match
in the second singles match rubber
the second singles match rubber of
second singles match rubber of the
singles match rubber of the thisisanumber
match rubber of the thisisanumber davis
rubber of the thisisanumber davis cup
of the thisisanumber davis cup final
spain lead thisisanumber after carlos moya
lead thisisanumber after carlos moya beat
thisisanumber after carlos moya beat mardy
after carlos moya beat mardy fish
carlos moya beat mardy fish in
moya beat mardy fish in straight
beat mardy fish in straight sets
mardy fish in straight sets in
fish in straight sets in the
in straight sets in the opening
straight sets in the opening match
sets in the opening match of
nadal holds his nerve and the
holds his nerve and the crowd
his nerve and the crowd goes
nerve and the crowd goes wild
and the crowd goes wild as
the crowd goes wild as spain
crowd goes wild as spain go
goes wild as spain go thisisanumber
wild as spain go thisisanumber up
as spain go thisisanumber up in
roddick holds serve to force nadal
holds serve to force nadal to
serve to force nadal to serve
to force nadal to serve for
force nadal to serve for the
nadal to serve for the match
to serve for the match but
serve for the match but the
for the match but the american
the match but the american surely
match but the american surely cannot
but the american surely cannot turn
the american surely cannot turn things
nadal works roddick around the court
works roddick around the court on
roddick around the court on two
around the court on two consecutive
the court on two consecutive points
court on two consecutive points to
on two consecutive points to earn
two consecutive points to earn two
one is enough the spaniard secures
is enough the spaniard secures the
enough the spaniard secures the doublebreak
the spaniard secures the doublebreak and
spaniard secures the doublebreak and roddick
secures the doublebreak and roddick is
the doublebreak and roddick is now
doublebreak and roddick is now teetering
and roddick is now teetering on
roddick is trying to gee himself
is trying to gee himself up
trying to gee himself up but
to gee himself up but the
gee himself up but the clay
himself up but the clay surface
up but the clay surface is
but the clay surface is taking
the clay surface is taking its
clay surface is taking its toll
surface is taking its toll on
is taking its toll on his
taking its toll on his game
its toll on his game and
toll on his game and he
on his game and he is
nadal steps up the pressure to
steps up the pressure to break
up the pressure to break and
the pressure to break and spain
pressure to break and spain have
to break and spain have the
break and spain have the early
and spain have the early initiative
spain have the early initiative in
have the early initiative in the
nadal also holds convincingly as both
also holds convincingly as both players
holds convincingly as both players feel
convincingly as both players feel their
as both players feel their way
both players feel their way into
players feel their way into the
roddick shrugs off the disappointment of
shrugs off the disappointment of losing
off the disappointment of losing the
the disappointment of losing the thirdset
disappointment of losing the thirdset tiebreak
of losing the thirdset tiebreak and
losing the thirdset tiebreak and breezes
the thirdset tiebreak and breezes through
thirdset tiebreak and breezes through his
tiebreak and breezes through his first
and breezes through his first service
breezes through his first service game
through his first service game of
his first service game of the
nadal earns the first minibreak in
earns the first minibreak in the
the first minibreak in the tiebreak
first minibreak in the tiebreak as
minibreak in the tiebreak as the
in the tiebreak as the match
the tiebreak as the match enters
tiebreak as the match enters its
a couple of stunning points follow
couple of stunning points follow one
of stunning points follow one where
stunning points follow one where nadal
points follow one where nadal chases
follow one where nadal chases down
one where nadal chases down a
where nadal chases down a roddick
nadal chases down a roddick shot
chases down a roddick shot and
down a roddick shot and turns
a roddick shot and turns into
roddick shot and turns into a
then roddick produces some amazing defence
roddick produces some amazing defence at
produces some amazing defence at the
some amazing defence at the net
amazing defence at the net to
defence at the net to take
at the net to take the
the net to take the score
roddick has two serves for the
has two serves for the set
two serves for the set but
serves for the set but doublefaults
for the set but doublefaults to
the set but doublefaults to take
set but doublefaults to take the
but doublefaults to take the score
nadal saves a roddick set point
saves a roddick set point then
a roddick set point then earns
roddick set point then earns his
set point then earns his own
point then earns his own with
then earns his own with a
earns his own with a drive
his own with a drive volley
own with a drive volley and
with a drive volley and a
a drive volley and a crosscourt
drive volley and a crosscourt passing
volley and a crosscourt passing winner
and a crosscourt passing winner sends
a crosscourt passing winner sends the
nadal tries to up his aggression
tries to up his aggression and
to up his aggression and he
up his aggression and he passes
his aggression and he passes roddick
aggression and he passes roddick down
and he passes roddick down the
he passes roddick down the line
passes roddick down the line to
roddick down the line to go
down the line to go thisisanumber
the line to go thisisanumber and
line to go thisisanumber and two
to go thisisanumber and two set
roddick saves the first with a
saves the first with a desperate
the first with a desperate lunge
first with a desperate lunge volley
with a desperate lunge volley and
a desperate lunge volley and smacks
desperate lunge volley and smacks a
lunge volley and smacks a volley
volley and smacks a volley winner
and smacks a volley winner across
smacks a volley winner across the
a volley winner across the court
volley winner across the court to
winner across the court to take
across the court to take the
the court to take the score
court to take the score back
to take the score back to
take the score back to deuce
the score back to deuce before
score back to deuce before securing
nadal enjoys another straightforward hold and
enjoys another straightforward hold and roddick
another straightforward hold and roddick must
straightforward hold and roddick must once
hold and roddick must once again
and roddick must once again serve
roddick must once again serve to
must once again serve to stay
once again serve to stay in
roddick again holds on despite some
again holds on despite some brilliant
holds on despite some brilliant shotmaking
on despite some brilliant shotmaking from
nadal races through his service game
races through his service game to
through his service game to put
his service game to put the
service game to put the pressure
game to put the pressure straight
to put the pressure straight back
roddick hangs in on his serve
hangs in on his serve to
in on his serve to level
on his serve to level matters
his serve to level matters but
serve to level matters but nadal
to level matters but nadal is
level matters but nadal is making
matters but nadal is making him
but nadal is making him fight
nadal is making him fight for
nadal could be suffering a disappointment
could be suffering a disappointment hangover
be suffering a disappointment hangover from
suffering a disappointment hangover from the
a disappointment hangover from the previous
disappointment hangover from the previous game
hangover from the previous game as
from the previous game as he
the previous game as he goes
previous game as he goes thisisanumber
game as he goes thisisanumber down
as he goes thisisanumber down and
he goes thisisanumber down and then
goes thisisanumber down and then has
thisisanumber down and then has to
down and then has to save
and then has to save a
then has to save a break
has to save a break point
to save a break point after
save a break point after a
a break point after a tremendous
break point after a tremendous rally
point after a tremendous rally in
after a tremendous rally in which
a tremendous rally in which he
tremendous rally in which he is
rally in which he is forced
in which he is forced into
which he is forced into some
but it pays off and the
it pays off and the spaniard
pays off and the spaniard edges
off and the spaniard edges ahead
and the spaniard edges ahead in
roddicks serve is not firing as
serve is not firing as ferociously
is not firing as ferociously as
not firing as ferociously as usual
firing as ferociously as usual and
as ferociously as usual and has
ferociously as usual and has to
as usual and has to rely
usual and has to rely on
and has to rely on his
has to rely on his sheer
to rely on his sheer competitive
rely on his sheer competitive determination
on his sheer competitive determination to
his sheer competitive determination to stay
sheer competitive determination to stay in
three times nadal forces a break
times nadal forces a break point
nadal forces a break point and
forces a break point and three
a break point and three times
break point and three times the
point and three times the world
and three times the world number
three times the world number two
and roddicks grit pays off as
roddicks grit pays off as he
grit pays off as he manages
roddick still looks a bit sluggish
still looks a bit sluggish but
looks a bit sluggish but he
a bit sluggish but he attacks
bit sluggish but he attacks the
sluggish but he attacks the net
but he attacks the net and
he attacks the net and is
attacks the net and is rewarded
the net and is rewarded with
net and is rewarded with a
and is rewarded with a break
is rewarded with a break point
rewarded with a break point which
with a break point which nadal
a break point which nadal saves
break point which nadal saves with
point which nadal saves with a
which nadal saves with a good
nadal saves with a good first
saves with a good first serve
with a good first serve and
a good first serve and the
good first serve and the spaniard
first serve and the spaniard goes
serve and the spaniard goes on
there is a disruption in play
is a disruption in play as
a disruption in play as roddick
disruption in play as roddick is
in play as roddick is upset
play as roddick is upset about
as roddick is upset about something
roddick is upset about something in
the spanish captain gets involved as
spanish captain gets involved as does
captain gets involved as does the
gets involved as does the match
involved as does the match referee
as does the match referee but
does the match referee but it
the match referee but it is
match referee but it is unclear
referee but it is unclear what
but it is unclear what the
one thing for certain is that
thing for certain is that the
for certain is that the crowd
certain is that the crowd are
is that the crowd are roused
that the crowd are roused into
the crowd are roused into support
crowd are roused into support of
are roused into support of nadal
roused into support of nadal and
into support of nadal and they
support of nadal and they go
of nadal and they go wild
nadal and they go wild when
and they go wild when roddick
they go wild when roddick loses
go wild when roddick loses the
wild when roddick loses the next
when roddick loses the next point
roddick loses the next point and
loses the next point and goes
the next point and goes break
roddick saves the break point and
saves the break point and then
the break point and then bangs
break point and then bangs down
point and then bangs down his
and then bangs down his ninth
then bangs down his ninth ace
bangs down his ninth ace before
down his ninth ace before clinching
his ninth ace before clinching the
ninth ace before clinching the game
ace before clinching the game with
before clinching the game with a
the game passes the twohour mark
game passes the twohour mark as
passes the twohour mark as nadal
the twohour mark as nadal holds
twohour mark as nadal holds serve
mark as nadal holds serve to
as nadal holds serve to edge
nadal holds serve to edge ahead
holds serve to edge ahead in
serve to edge ahead in the
now roddick has to defend a
roddick has to defend a break
has to defend a break point
to defend a break point and
defend a break point and he
a break point and he produces
break point and he produces a
point and he produces a characteristic
and he produces a characteristic ace
he produces a characteristic ace to
it is immediately followed by another
is immediately followed by another and
immediately followed by another and he
followed by another and he holds
by another and he holds with
another and he holds with a
and he holds with a little
he holds with a little dinked
roddick is looking a little leadenfooted
is looking a little leadenfooted but
looking a little leadenfooted but does
a little leadenfooted but does carve
little leadenfooted but does carve out
leadenfooted but does carve out a
but does carve out a break
does carve out a break point
but he plays it poorly and
he plays it poorly and nadal
plays it poorly and nadal avoids
roddick has gone off the boil
has gone off the boil and
he fails to get down properly
fails to get down properly for
to get down properly for a
get down properly for a low
down properly for a low forehand
properly for a low forehand volley
for a low forehand volley and
a low forehand volley and gives
low forehand volley and gives nadal
forehand volley and gives nadal three
the american blasts an ace to
american blasts an ace to save
blasts an ace to save one
an ace to save one but
ace to save one but follows
to save one but follows up
save one but follows up with
one but follows up with a
but follows up with a double
follows up with a double fault
up with a double fault and
with a double fault and the
a double fault and the rubber
nadal edges towards taking the second
edges towards taking the second set
towards taking the second set with
taking the second set with a
two good serves put roddick thisisanumber
good serves put roddick thisisanumber up
serves put roddick thisisanumber up but
put roddick thisisanumber up but he
roddick thisisanumber up but he then
thisisanumber up but he then makes
up but he then makes a
but he then makes a couple
he then makes a couple of
then makes a couple of errors
makes a couple of errors to
a couple of errors to find
couple of errors to find himself
he saves the break point with
saves the break point with an
the break point with an ace
break point with an ace and
point with an ace and then
with an ace and then manages
roddicks level has dropped while nadal
level has dropped while nadal is
has dropped while nadal is on
dropped while nadal is on a
the spaniard includes a superb crosscourt
spaniard includes a superb crosscourt winner
includes a superb crosscourt winner off
a superb crosscourt winner off the
superb crosscourt winner off the back
crosscourt winner off the back foot
winner off the back foot as
off the back foot as he
the back foot as he races
back foot as he races through
foot as he races through his
as he races through his service
he races through his service game
races through his service game without
through his service game without dropping
roddick doublefaults twice and nadal takes
doublefaults twice and nadal takes full
twice and nadal takes full advantage
and nadal takes full advantage of
nadal takes full advantage of the
takes full advantage of the break
full advantage of the break point
advantage of the break point offered
of the break point offered powering
the break point offered powering a
break point offered powering a passing
point offered powering a passing winner
neither player has dipped from the
player has dipped from the high
has dipped from the high standard
dipped from the high standard of
from the high standard of play
the high standard of play in
high standard of play in the
nadal puts the american under pressure
puts the american under pressure and
the american under pressure and roddick
american under pressure and roddick saves
under pressure and roddick saves a
pressure and roddick saves a break
and roddick saves a break point
roddick saves a break point with
saves a break point with a
a break point with a superb
break point with a superb stop
point with a superb stop volley
with a superb stop volley before
a superb stop volley before going
superb stop volley before going on
nadal puts the disappointment of losing
puts the disappointment of losing the
the disappointment of losing the firstset
disappointment of losing the firstset tiebreak
of losing the firstset tiebreak to
losing the firstset tiebreak to claim
the firstset tiebreak to claim the
firstset tiebreak to claim the opening
tiebreak to claim the opening game
to claim the opening game in
roddick doublefaults to concede the first
doublefaults to concede the first minibreak
to concede the first minibreak and
concede the first minibreak and then
the first minibreak and then nadal
first minibreak and then nadal loops
minibreak and then nadal loops a
and then nadal loops a crosscourt
then nadal loops a crosscourt winner
nadal loops a crosscourt winner to
loops a crosscourt winner to seize
a crosscourt winner to seize advantage
crosscourt winner to seize advantage in
he lets one slip but wins
lets one slip but wins his
one slip but wins his next
slip but wins his next serve
but wins his next serve to
wins his next serve to earn
his next serve to earn three
but roddick saves them and then
roddick saves them and then earns
nadal comes up with a downtheline
comes up with a downtheline winner
up with a downtheline winner but
with a downtheline winner but then
a downtheline winner but then nets
downtheline winner but then nets tamely
winner but then nets tamely on
but then nets tamely on roddicks
then nets tamely on roddicks next
nadals nerve is tested as he
nerve is tested as he tries
is tested as he tries to
tested as he tries to force
both players come up with some
players come up with some scintillating
come up with some scintillating tennis
up with some scintillating tennis and
with some scintillating tennis and the
some scintillating tennis and the spaniard
scintillating tennis and the spaniard has
tennis and the spaniard has several
and the spaniard has several chances
the spaniard has several chances to
spaniard has several chances to clinch
has several chances to clinch the
several chances to clinch the game
chances to clinch the game before
to clinch the game before finally
clinch the game before finally doing
the game before finally doing so
game before finally doing so when
before finally doing so when roddick
a pulsating game sees nadal racing
pulsating game sees nadal racing round
game sees nadal racing round the
sees nadal racing round the court
nadal racing round the court retrieving
racing round the court retrieving and
round the court retrieving and refusing
the court retrieving and refusing to
court retrieving and refusing to give
retrieving and refusing to give roddick
and refusing to give roddick any
the point of the match so
point of the match so far
of the match so far involves
the match so far involves roddicks
match so far involves roddicks slamdunk
so far involves roddicks slamdunk smash
far involves roddicks slamdunk smash being
involves roddicks slamdunk smash being returned
roddicks slamdunk smash being returned by
slamdunk smash being returned by nadal
smash being returned by nadal before
being returned by nadal before roddick
returned by nadal before roddick finally
by nadal before roddick finally manages
nadal before roddick finally manages to
before roddick finally manages to end
on the very next point nadal
the very next point nadal blasts
very next point nadal blasts a
next point nadal blasts a forehand
point nadal blasts a forehand service
nadal blasts a forehand service return
blasts a forehand service return from
a forehand service return from right
forehand service return from right of
service return from right of court
return from right of court that
from right of court that passes
right of court that passes roddick
of court that passes roddick and
court that passes roddick and even
that passes roddick and even the
passes roddick and even the american
roddick and even the american is
and even the american is forced
but roddick comes up with two
roddick comes up with two big
comes up with two big serves
up with two big serves to
with two big serves to polish
two big serves to polish off
nadal outplays roddick to reach thisisanumber
outplays roddick to reach thisisanumber but
roddick to reach thisisanumber but the
to reach thisisanumber but the american
reach thisisanumber but the american fights
thisisanumber but the american fights back
but the american fights back to
the american fights back to thisisanumber
american fights back to thisisanumber before
fights back to thisisanumber before nadals
back to thisisanumber before nadals powerful
to thisisanumber before nadals powerful crosscourt
thisisanumber before nadals powerful crosscourt forehand
before nadals powerful crosscourt forehand winner
nadals powerful crosscourt forehand winner secures
the crowd are getting very involved
crowd are getting very involved cheering
are getting very involved cheering between
getting very involved cheering between roddicks
very involved cheering between roddicks first
involved cheering between roddicks first and
but the american comes through to
the american comes through to hold
american comes through to hold and
comes through to hold and edge
through to hold and edge ahead
to hold and edge ahead in
nadal manages to hold again despite
manages to hold again despite roddick
to hold again despite roddick piling
hold again despite roddick piling the
again despite roddick piling the pressure
despite roddick piling the pressure on
the spaniard wins the game courtesy
spaniard wins the game courtesy of
wins the game courtesy of another
the game courtesy of another lucky
roddick double faults buts manages to
double faults buts manages to keep
a wellplaced serve is unreturnable and
a powerful ace down the middle
powerful ace down the middle gives
ace down the middle gives nadal
down the middle gives nadal a
the middle gives nadal a simple
middle gives nadal a simple love
gives nadal a simple love service
nadal a simple love service game
a simple love service game the
simple love service game the first
love service game the first time
service game the first time he
game the first time he has
the first time he has held
first time he has held serve
time he has held serve so
he has held serve so far
has held serve so far in
if roddick didnt know before he
roddick didnt know before he knows
didnt know before he knows now
know before he knows now that
before he knows now that he
he knows now that he is
knows now that he is in
now that he is in a
another superb game as nadal breaks
superb game as nadal breaks to
game as nadal breaks to once
as nadal breaks to once again
nadal breaks to once again lift
he produces some fine groundstrokes to
produces some fine groundstrokes to leave
some fine groundstrokes to leave roddick
four of the first five games
of the first five games have
the first five games have seen
first five games have seen a
five games have seen a break
despite the disappointment of losing his
the disappointment of losing his serve
disappointment of losing his serve roddick
of losing his serve roddick is
losing his serve roddick is not
his serve roddick is not phased
serve roddick is not phased and
roddick is not phased and storms
is not phased and storms into
not phased and storms into a
phased and storms into a thisisanumber
and storms into a thisisanumber lead
storms into a thisisanumber lead when
into a thisisanumber lead when the
a thisisanumber lead when the umpire
thisisanumber lead when the umpire leaves
lead when the umpire leaves his
when the umpire leaves his seat
the umpire leaves his seat to
umpire leaves his seat to confirm
leaves his seat to confirm a
nadal takes the next point but
takes the next point but roddick
the next point but roddick breaks
next point but roddick breaks again
point but roddick breaks again with
but roddick breaks again with a
roddick breaks again with a sharp
breaks again with a sharp volley
again with a sharp volley at
roddicks advantage is short lived as
advantage is short lived as nadal
is short lived as nadal breaks
a fortunate net cord helps the
fortunate net cord helps the spaniard
net cord helps the spaniard on
cord helps the spaniard on his
helps the spaniard on his way
the spaniard on his way and
spaniard on his way and when
on his way and when roddick
his way and when roddick fires
way and when roddick fires a
and when roddick fires a forehand
when roddick fires a forehand cross
roddick fires a forehand cross court
fires a forehand cross court shot
a forehand cross court shot wide
forehand cross court shot wide to
cross court shot wide to lose
court shot wide to lose his
shot wide to lose his serve
wide to lose his serve nadal
to lose his serve nadal pumps
lose his serve nadal pumps his
his serve nadal pumps his fist
the american is pumped up for
american is pumped up for this
is pumped up for this clash
pumped up for this clash and
up for this clash and takes
for this clash and takes on
this clash and takes on nadals
clash and takes on nadals serve
and takes on nadals serve from
nadals drop shot is agonisingly called
drop shot is agonisingly called out
shot is agonisingly called out and
is agonisingly called out and roddick
agonisingly called out and roddick claims
called out and roddick claims the
out and roddick claims the vital
after moyas win in the opening
moyas win in the opening rubber
win in the opening rubber a
in the opening rubber a raucous
the opening rubber a raucous seville
opening rubber a raucous seville crowd
rubber a raucous seville crowd is
a raucous seville crowd is buoyed
raucous seville crowd is buoyed by
seville crowd is buoyed by nadals
crowd is buoyed by nadals impressive
is buoyed by nadals impressive start
buoyed by nadals impressive start which
by nadals impressive start which sees
nadals impressive start which sees him
impressive start which sees him race
start which sees him race into
which sees him race into a
however roddick fights back to hold
tim henman was named player of
henman was named player of the
was named player of the year
named player of the year for
player of the year for thisisanumber
of the year for thisisanumber by
the year for thisisanumber by the
year for thisisanumber by the lawn
for thisisanumber by the lawn tennis
thisisanumber by the lawn tennis association
by the lawn tennis association at
the lawn tennis association at wimbledon
the briton was recognised for the
briton was recognised for the best
was recognised for the best year
recognised for the best year of
for the best year of his
the best year of his career
best year of his career which
year of his career which saw
of his career which saw him
his career which saw him reach
career which saw him reach the
which saw him reach the semis
saw him reach the semis at
him reach the semis at the
reach the semis at the french
the semis at the french and
scotlands andrew murray was named young
andrew murray was named young player
murray was named young player of
was named young player of the
named young player of the year
young player of the year after
player of the year after winning
of the year after winning the
the year after winning the us
year after winning the us open
after winning the us open juniors
winning the us open juniors as
the us open juniors as well
us open juniors as well as
open juniors as well as a
juniors as well as a futures
as well as a futures event
and world number one peter norfolk
world number one peter norfolk won
number one peter norfolk won disabled
one peter norfolk won disabled player
peter norfolk won disabled player of
norfolk won disabled player of the
won disabled player of the year
disabled player of the year after
player of the year after claiming
of the year after claiming his
the year after claiming his third
year after claiming his third us
great britains under thisisanumber boys won
britains under thisisanumber boys won the
under thisisanumber boys won the team
thisisanumber boys won the team of
boys won the team of the
won the team of the year
the team of the year prize
team of the year prize for
of the year prize for their
the year prize for their victory
year prize for their victory at
prize for their victory at the
for their victory at the world
their victory at the world junior
victory at the world junior tennis
at the world junior tennis event
henman will start his thisisanumber campaign
will start his thisisanumber campaign at
start his thisisanumber campaign at the
his thisisanumber campaign at the kooyong
thisisanumber campaign at the kooyong event
campaign at the kooyong event on
at the kooyong event on thisisanumber
the kooyong event on thisisanumber january
kooyong event on thisisanumber january in
event on thisisanumber january in a
on thisisanumber january in a field
thisisanumber january in a field that
january in a field that includes
in a field that includes roger
a field that includes roger federer
field that includes roger federer andy
that includes roger federer andy roddick
includes roger federer andy roddick and
and the briton is optimistic of
the briton is optimistic of surpassing
briton is optimistic of surpassing his
is optimistic of surpassing his best
optimistic of surpassing his best effort
of surpassing his best effort of
surpassing his best effort of a
his best effort of a fourthround
best effort of a fourthround place
effort of a fourthround place at
of a fourthround place at the
a fourthround place at the australian
fourthround place at the australian open
place at the australian open which
at the australian open which begins
the australian open which begins the
ive often felt that the conditions
often felt that the conditions suit
felt that the conditions suit my
that the conditions suit my game
the conditions suit my game in
conditions suit my game in melbourne
suit my game in melbourne so
my game in melbourne so id
game in melbourne so id love
in melbourne so id love to
melbourne so id love to be
so id love to be able
id love to be able to
love to be able to start
to be able to start next
be able to start next year
able to start next year by
to start next year by doing
start next year by doing well
next year by doing well at
year by doing well at the
by doing well at the australian
doing well at the australian open
well at the australian open henman
at the australian open henman told
thats why ive changed my schedule
why ive changed my schedule slightly
ive changed my schedule slightly by
changed my schedule slightly by committing
my schedule slightly by committing to
schedule slightly by committing to play
slightly by committing to play in
by committing to play in the
ill be able to acclimatise while
be able to acclimatise while practising
able to acclimatise while practising before
to acclimatise while practising before the
acclimatise while practising before the event
while practising before the event and
practising before the event and then
before the event and then will
the event and then will be
event and then will be guaranteed
and then will be guaranteed matches
then will be guaranteed matches against
will be guaranteed matches against the
be guaranteed matches against the best
guaranteed matches against the best players
matches against the best players in
i think that will give me
think that will give me the
that will give me the best
will give me the best possible
give me the best possible chance
me the best possible chance of
the best possible chance of doing
best possible chance of doing well
possible chance of doing well at
chance of doing well at the
do you have it in your
you have it in your heart
have it in your heart how
it in your heart how much
in your heart how much guts
your heart how much guts do
heart how much guts do you
how much guts do you have
much guts do you have how
guts do you have how much
do you have how much do
you have how much do you
have how much do you hate
how much do you hate to
much do you hate to losethese
do you hate to losethese are
you hate to losethese are the
hate to losethese are the questions
to losethese are the questions jimmy
losethese are the questions jimmy connors
are the questions jimmy connors will
the questions jimmy connors will be
questions jimmy connors will be asking
jimmy connors will be asking of
connors will be asking of britains
will be asking of britains brightest
be asking of britains brightest tennis
asking of britains brightest tennis hopes
of britains brightest tennis hopes in
britains brightest tennis hopes in the
brightest tennis hopes in the months
tennis hopes in the months and
hopes in the months and possibly
in the months and possibly years
the american legend swept into london
american legend swept into london on
legend swept into london on thursday
swept into london on thursday to
into london on thursday to announce
london on thursday to announce a
on thursday to announce a longterm
thursday to announce a longterm relationship
to announce a longterm relationship with
announce a longterm relationship with the
a longterm relationship with the lawn
